id,mileage,customer_id,dealership_id,interior_condition,powertrain,vehicle_type,structural_damage,exterior_condition,windshield,tires_status,tires_needs_new,tires_brand,wheels_alloy,wheels_size,wheels_condition,year,style,trans,engine,drivetrain,division,base_price,tires,seats,paint,color,interior_color,seconds_in_disposition,transports_count,bought_price,costs,profit
5621,172091,363,85,0,1,Aged Unit,0,0,2,0,4,Other,0,15,1,2003,4dr Sdn Custom,"Transmission, 4 Speed Automatic, Electronically Controlled W/overdrive","Engine, 3.1 L 3100 V6 Sfi (175 Hp [130.5 K W] @ 5200 Rpm, 195 Lb. Ft. [263.2 N M] @ 4000 Rpm)",Front Wheel Drive,Buick,19430,"Tires, P205/70 R15, All Season, Blackwall","Seats, Front Leather 55/45 Split Bench Six Passenger Seating",0,Light Sandrift Metallic,Taupe,1043925,1,250,135,bad
5624,10031,32,27,2,2,In-Stock Trade,1,2,2,1,0,Continental Tire,0,17,2,2015,FWD 4dr SE,Transmission: 6 Speed Automatic W/Selectshift,Engine: 1.6 L Ecoboost,Front Wheel Drive,Ford,23920,0,"Medium Light Stone, Cloth Buckets W/60/40 Split Rear Seat",0,Ruby Red Metallic Tinted Clearcoat,Medium Light Stone,173396,0,18300,0,average
5669,104863,454,224,2,2,Live-Trade,1,0,2,1,0,Michelin,0,16,1,2012,4WD Double Cab LB V6 AT (Natl),Automatic,4.0L V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Toyota,26019,0,"Graphite, Fabric Seat Trim",0,Magnetic Gray Metallic,Graphite,2450226,1,17500,850,bad
5490,40730,325,164,1,2,In-Stock Trade,1,2,2,2,0,Firestone,0,16,2,2013,4dr Sdn Auto GLS,Automatic,1.6L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Hyundai,15109,0,"Beige, Cloth Seat Trim",0,Ultra Black,Beige,496497,1,8000,350,average
5394,42367,42,33,2,2,Front-Line,1,1,2,2,0,Bridgestone,0,18,2,2011,4WD 4dr Sahara,6 Speed Manual Transmission,3.8L V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Jeep,28725,0,"Black Interior, Cloth Seat Trim",0,Black Clear Coat,Black Interior,2291398,1,24200,250,good
5685,25030,325,164,2,2,Aged Unit,1,1,2,1,0,Goodyear,0,18,2,2013,"4WD SuperCrew 145"" XLT",6 Speed Electronic Automatic Transmission W/Od & Tow/Haul Mode,6.2 L Efi V8 Engine,Four Wheel Drive,Ford,0,0,"Steel Gray, Cloth Front Bucket Seats",0,Sterling Gray Metallic,Steel Gray,432363,1,26500,350,average
5682,29690,43,34,2,2,Aged Unit,1,2,2,1,0,Dunlop,0,16,1,2014,4dr Sdn I4 2.5 S,Automatic,2.5L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Nissan,20987,0,"Charcoal, Cloth Seat Trim",0,Gun Metallic,Charcoal,788317,1,12900,177,average
5718,124950,375,81,1,2,In-Stock Trade,1,1,2,2,0,Other,0,15,1,2007,4dr Sdn Auto S (Natl),Automatic,1.8L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,14615,0,Fabric Seat Trim,0,Black Sand Pearl,Dark Charcoal,782191,1,3000,135,good
5700,119375,434,178,1,2,Aged Unit,1,2,2,2,0,Michelin,0,18,1,2009,AWD 4dr I6 w/Sunroof/3rd Row,Automatic,3.2L Straight 6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Volvo,34780,0,"Sandstone, Leather Seating Surfaces",0,Solid Black,Sandstone,1317601,0,7700,0,bad
5643,134329,377,159,1,2,Live-Trade,1,1,2,2,0,Bridgestone,0,16,1,2007,4WD 4dr Unlimited Sahara,4 Speed Automatic Transmission,3.8 L Smpi V6 Engine,Four Wheel Drive,Jeep,24580,0,Premium Cloth Low Back Bucket Seats,0,Red Rock Crystal Pearl,Dark/medium Slate Gray,2061631,1,14400,125,bad
5577,158043,377,159,0,2,Live-Trade,1,1,2,2,0,Other,0,16,0,2002,4dr 2WD LS,4 Speed Automatic Transmission W/od,4.2l Straight 6 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Chevrolet,23244,0,Custom Cloth Seat Trim,Solid Exterior Paint,Light Pewter Metallic,Light Oak,243996,1,1000,210,good
5733,125072,377,159,0,2,Live-Trade,0,1,2,2,2,Other,0,16,1,2003,4dr 4WD SLE,"Transmission, 4 Speed Automatic, Electronically Controlled W/Overdrive",4.2l Straight 6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,GMC,27959,0,Deluxe Cloth,0,Sandalwood Metallic,Medium Pewter,243718,1,1500,210,bad
5734,166092,377,159,0,2,Live-Trade,1,1,1,0,4,Other,0,10,0,2005,4dr Sdn AT,Automatic,3.2L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Acura,30164,0,Leather,Standard Paint,Satin Silver Metallic,Ebony,673477,1,2500,220,good
5732,132206,377,159,0,2,Live-Trade,1,1,2,2,0,Other,0,16,1,2005,4dr Sdn 2.6L 4MATIC,5 Speed Automatic Transmission,Automatic ,All Wheel Drive,Mercedes-Benz,31480,0,Leather Seating Inserts,0,Brilliant Silver Metallic,Stone,243522,1,3200,210,average
5630,36117,284,60,2,2,Aged Unit,1,1,2,1,0,Other,0,18,2,2012,FWD 4dr I4 Sport (Natl),Automatic,2.5l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,22768,0,"Dark Charcoal, Leather Seat Trim",0,Classic Silver Metallic,Dark Charcoal,2356976,1,16500,135,bad
5743,38906,433,215,2,2,Live-Trade,1,2,2,2,0,Goodyear,0,18,2,2013,4dr I4 CVT Sport,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,22138,0,Cloth,0,Crystal Black Pearl,Black,507546,1,14600,190,good
5681,15109,43,34,2,2,Front-Line,1,1,2,1,0,Michelin,0,18,1,2013,FWD 4dr 3.2L Premier Plus,Automatic,3.2L Straight 6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Volvo,36848,0,"Anthracite Black, Leather Seating Surfaces",0,Electric Silver Metallic,Anthracite Black,443000,1,23600,135,good
5753,53647,458,196,2,2,Live-Trade,1,2,2,0,0,Michelin,0,17,2,2013,4dr DSG TDI w/Sunroof &#38; Nav,Automatic,2.0L 4 Cylinder Engine Diesel Fuel,Front Wheel Drive,Volkswagen,0,0,"Titan Black, V Tex Leatherette Seat Trim",0,Platinum Gray Metallic,Titan Black,445229,1,14000,235,good
5499,142,404,198,2,2,Other,1,2,2,0,0,Bridgestone,0,19,2,2014,4dr HB,Automatic,39.5L Electric Motor Electric Fuel System,Rear Wheel Drive,BMW,38040,0,"Giga Cassia/Spice Gray, Natural Leather/Cloth Upholstery",0,Andesite Silver Met W/Bmw I Frozen Blue Accent,Giga Cassia/Spice Gray,341362,1,27500,110,good
5477,201,404,198,2,2,Other,1,2,2,0,0,Other,0,19,2,2014,4dr HB,Automatic,39.5L Electric Motor Electric Fuel System,Rear Wheel Drive,BMW,0,0,"Mega Carum Spice Gray, Sensatec/Cloth Upholstery",0,Ionic Silver Metallic W/Bmw I Frozen Blue Accent,Mega Carum Spice Gray,341353,2,28000,220,average
5456,137111,420,91,2,2,Live-Trade,1,1,2,0,0,General Tire,0,18,2,2005,"Crew Cab 172"" Lariat 4WD",Torqshift 5 Speed Automatic Transmission W/Od,"6.0 L Di V8 Turbo Diesel ""Power Stroke"" Engine",Four Wheel Drive,Ford,0,0,Leather Front Luxury Captains Chairs W/Console,0,Dark Shadow Grey Metallic,Tan,1888318,0,13300,0,bad
5772,57916,112,70,2,2,Live-Trade,1,1,2,0,4,Bridgestone,0,17,0,2011,4dr Sdn V6 CVT 3.5 SR,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Nissan,23272,0,[P01] 3.5 Sr Premium Pkg,0,Brilliant Silver Metallic,Charcoal,5345206,1,11800,130,bad
5693,57439,457,225,2,2,Live-Trade,1,1,2,1,0,Michelin,0,16,1,2011,4dr Sdn 328i xDrive AWD,6 Speed Steptronic Automatic Transmission,3.0l Straight 6 Cylinder Engine Gasoline Fuel,All Wheel Drive,BMW,33670,0,"Black, Leatherette Seat Trim",0,Black Sapphire Metallic,Black,2208129,1,16000,340,bad
5778,105266,238,135,1,2,Fresh Trade,0,0,2,2,2,Other,0,15,1,2000,4dr Sdn EX Auto V6 W/Leather,Automatic,3.0L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,21836,0,Cloth,0,Naples Gold Metallic,Ivory,520065,1,550,220,bad
5817,267123,302,159,0,2,In-Stock Trade,1,0,0,2,0,Other,0,17,1,2003,4dr Sdn Auto w/Leather,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Infiniti,26857,0,Leather,0,Brilliant Silver,Willow,503937,1,1100,220,good
5812,110941,302,159,0,2,In-Stock Trade,1,1,2,2,0,Dunlop,0,16,0,2003,L-200 Auto,4 Speed Automatic Transmission W/Od,2.2 L (134) Dohc Spfi 16 Valve L4 Alloy Engine,Front Wheel Drive,Saturn,17096,0,Leather Trimmed Seats,0,Medium Blue,Neutral,503860,1,700,225,good
5810,112527,302,159,0,2,In-Stock Trade,1,1,2,2,0,Hankook,0,17,1,2003,4dr Sdn Luxury,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Infiniti,26360,0,Leather,0,Millenium Jade,Willow,1116447,1,2000,220,bad
5814,121697,302,159,0,2,In-Stock Trade,1,0,2,2,0,Other,0,15,1,2001,4dr Sdn LS,4 Speed Electronically Controlled Automatic Transmission W/Od,3.1 L (191) Sfi V6 3100 Engine,Front Wheel Drive,Chevrolet,17760,0,Ls Special Leather Seat Trim,0,Galaxy Silver Metallic,Neutral,697653,1,500,230,good
5694,47301,397,189,2,2,Live-Trade,1,0,2,2,0,Bridgestone,0,18,1,2011,4dr Sdn Platinum Collection,"Transmission, 4 Speed Automatic, Electronically Controlled","Engine, Northstar 4.6 L Dohc V8",Front Wheel Drive,Cadillac,0,0,"Ebony, Aniline Full Leather Seating Surfaces With Mini Perforated Seat Inserts",0,Tuscan Bronze Chromaflair,Ebony,2029846,1,18000,450,average
5854,78311,425,198,0,2,In-Stock Trade,1,1,2,2,0,Bridgestone,0,18,1,2010,FWD 4dr,Automatic,2.3l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Acura,30303,0,"Taupe, Leather Seat Trim",0,Palladium Metallic,Taupe,281702,1,13200,215,bad
5601,194378,385,190,1,2,In-Stock Trade,1,1,2,1,0,Other,0,17,1,2001,4dr Sdn,Automatic,3.0L Straight 6 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Lexus,27108,0,Cloth,0,Millennium Silver Metallic,Black,527195,1,2000,135,good
5849,21003,164,92,2,2,Front-Line,1,1,1,2,0,Dunlop,0,17,0,2013,AWD 4dr XLE (Natl),Automatic,2.5l 4 Cylinder Engine Gasoline Fuel,All Wheel Drive,Toyota,24021,0,"Black, Cloth Seat Trim",0,Magnetic Gray Metallic,Black,264086,0,18500,675,average
5723,50921,400,135,1,2,Fresh Trade,1,2,2,1,0,Michelin,0,16,2,2012,FWD 4dr XLT,6 Speed Automatic Transmission W/Od,2.5 L I4 Duratec Engine,Front Wheel Drive,Ford,23222,0,203 A Equipment Group Order Code,0,Steel Blue Metallic,Camel,877716,1,12200,225,bad
5705,45997,451,204,2,2,In-Stock Trade,1,0,2,2,2,Pirelli,0,18,2,2012,AWD 4dr Wgn 3.0L T6 Premier Plus,Automatic,3.0L Straight 6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Volvo,38493,0,"Soft Beige, Leather Seating Surfaces",0,Twilight Bronze Metallic,Soft Beige,967640,2,24500,490,average
5695,136017,9,6,1,2,Live-Trade,1,1,2,2,0,Bridgestone,0,22,1,2011,2WD 4dr Premium,"Transmission, 6 Speed Automatic, Heavy Duty, 6 L80 E, Electronically Controlled","Engine, Vortec 6.2 L Variable Valve Timing V8 Sfi , Active Fuel Management, With E85 Flexfuel Capability",Rear Wheel Drive,Cadillac,70297,0,"Ebony/Ebony, Nuance Leather Seating Surfaces",0,Galaxy Gray Metallic,Ebony/Ebony,869616,1,19000,100,good
5924,42326,432,214,2,2,In-Stock Trade,1,1,2,2,2,Continental Tire,0,20,0,2011,4dr Sdn Man Prestige,Manual,3.0L V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Audi,0,0,Leather/Alcantara Seating Surfaces,0,Quartz Gray Metallic,Black/Silver,84017,0,28000,0,good
5926,104144,9,6,2,2,Live-Trade,1,1,2,2,0,Yokohama,0,20,1,2012,"4WD Crew Cab 143.5"" SLT","Transmission, 6 Speed Automatic","Engine, Vortec 5.3 L Variable Valve Timing V8 Sfi Flexfuel With Active Fuel Management",Four Wheel Drive,GMC,39934,0,"Ebony, Leather Appointed Front Seats",0,White Diamond Tricoat,Ebony,345222,0,22000,200,good
5896,3190,325,164,2,2,In-Stock Trade,1,2,2,1,0,Bridgestone,0,15,2,2015,5dr HB LT w/1SA,Electric Drive Unit, Electric Motor Electric Fuel System,Front Wheel Drive,Chevrolet,24163,0,"Electric Blue W/Electric Blue Trim, Cloth Seat Trim",0,Silver Ice,Electric Blue W/Electric Blue Trim,76219,0,12000,0,average
5868,106426,434,178,2,2,Aged Unit,1,1,2,1,0,Bridgestone,0,16,2,2007,4WD 4dr V6 Auto XLT,4 Speed Automatic Transmission W/Od,3.0L V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Ford,23396,0,Leather Sport Bucket Seats,0,Redfire,Medium/Dk Flint,943832,0,3800,160,good
5931,105850,363,85,1,2,Aged Unit,1,1,2,2,0,Dunlop,0,16,1,2002,SC1 Auto,4 Speed Automatic Transmission W/od,1.9 L (116) Sohc Spfi 8 Valve L4 Aluminum Engine,Front Wheel Drive,Saturn,12587,P185/65 R14 All Season Touring Sbr Tires,Cloth,Standard Paint,Red,Grey,323492,1,900,135,bad
5923,51496,164,92,2,2,Aged Unit,1,0,1,2,0,Toyo,0,19,1,2014,4dr Wgn I4 FWD LE (Natl),Automatic,2.7L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,0,0,"Black, Cloth Seat Trim",0,Classic Silver Metallic,Black,2592692,1,15000,255,bad
5991,234788,363,85,1,2,Aged Unit,1,1,2,2,0,General Tire,0,15,1,2000,00.5 SE King Cab V6 Auto DR,Auto,3.3l V6 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Nissan,16451,0,Cloth,0,Alpine Green Metallic,Gray,187191,0,1200,135,good
5990,44075,363,85,1,2,Aged Unit,0,1,2,2,0,Kumho Tires,0,14,1,2001,4dr Sdn Fleet,4 Speed Automatic Transmission W/Od,2.0 L Sohc Spi I4 Engine,Front Wheel Drive,Ford,12457,P185/65 R14 Sbr Bsw Tires,Cloth Low Back Front Bucket Seats,Solid Clearcoat Paint,Bright Red,Medium Graphite,799293,1,250,135,average
5779,23125,377,159,2,2,Live-Trade,1,2,2,1,0,Other,0,16,2,2014,quattro 4dr 2.0T Premium Plus,Automatic,2 Lt Turbo,All Wheel Drive,Audi,34690,0,"Black, Leather Seating Surfaces",0,Monsoon Gray Metallic,Black,157948,0,33300,200,good
6024,106997,87,58,1,2,Live-Trade,1,0,2,0,4,Firestone,0,16,2,2008,5dr EX,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,0,0,Cloth,0,Ocean Mist Metallic,Gray,1436137,1,4800,135,good
6013,16993,156,92,2,2,Aged Unit,1,2,2,1,0,Goodyear,0,20,2,2013,"4WD Crew Cab 140.5"" Express",6 Speed Automatic Transmission,5.7 L V8 Hemi Multi Displacement Vvt Engine,Four Wheel Drive,Ram,31163,0,Cloth,0,Bright Silver Metallic,Black/Diesel Gray Interior,105115,0,25000,315,average
6001,30066,164,92,2,2,Front-Line,1,1,2,2,0,Kumho Tires,0,19,0,2013,FWD 4dr Crew,6 Speed Automatic Transmission,3.6 L Vvt V6 24 Valve Engine,Front Wheel Drive,Dodge,27068,0,Leatherette,0,Bright Silver Metallic,Black,104513,1,15300,255,average
6081,16491,481,27,2,2,Live-Trade,1,2,2,2,0,Other,0,16,1,2015,4dr Sdn GT,Transmission: 6 Speed Automatic,Engine: 2.4 L I4 Multiair,Front Wheel Drive,Dodge,21372,0,"Black, Gt Leather Seat W/Accent Stitching",0,Redline 2 Coat Pearl,Black,586140,1,15500,350,good
6078,122717,375,81,1,2,In-Stock Trade,1,1,2,2,0,Sumitomo,0,17,1,2007,4dr Sdn Limited (Natl),Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,29976,0,Leather Seat Trim,0,Phantom Gray Pearl,Lt Gray,690789,1,5500,135,bad
6106,20982,481,27,2,2,In-Stock Trade,1,2,2,2,0,Other,0,16,1,2013,5dr Wgn CVT SL FWD,Automatic,1.6L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Nissan,23021,0,"Black, Leather Seat Trim",0,Sapphire Black,Black,517376,1,14900,350,average
5897,132610,400,135,2,2,Live-Trade,1,0,2,1,0,Bridgestone,0,15,2,2005,4dr Sdn S Auto (Natl),Automatic,1.8L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,14140,0,Cloth,0,Indigo Ink Pearl,Black,1717048,1,3000,220,bad
6096,110840,375,81,1,2,In-Stock Trade,1,0,2,0,4,Other,0,17,1,2007,2007 4dr Sdn CVT 2.0T FrontTrak,Automatic,2.0L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Audi,27215,0,Leather Seating Surfaces,0,Quartz Gray Metallic,Beige,1273105,1,2400,135,good
6165,5877,274,154,2,2,Live-Trade,1,2,2,1,0,Michelin,0,18,2,2015,5dr Touring Elite,Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,40754,0,"Gray, Leather Seat Trim",0,White Diamond Pearl,Gray,164904,0,35000,0,average
6194,92087,363,85,1,2,Aged Unit,1,1,2,2,2,Nexen,0,16,0,2010,4dr Sdn Auto i Sport,Automatic,2.5l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Mazda,18930,0,"Black, Cloth Seat Trim",0,Brilliant Silver Metallic,Black,367439,1,4400,135,average
6046,155710,302,159,0,2,In-Stock Trade,1,0,2,2,0,Goodyear,0,16,0,2005,4dr Sdn s Auto,4 Speed Sport Automatic Transmission W/Od,2.3L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Mazda,15537,0,Cloth Seat Trim,0,Sunlight Silver Metallic,Black/Red,949545,1,1500,220,bad
6047,74512,302,159,1,2,In-Stock Trade,1,0,2,2,0,Other,0,17,1,2007,3dr HB Auto (Natl),Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Scion,16340,0,Fabric Seat Trim,0,Black Cherry Pearl,Dark Charcoal,262318,1,4200,220,good
6039,181305,382,159,0,2,Live-Trade,1,0,2,1,2,Other,0,16,1,2002,4dr XE 2WD V6 Auto,4 Speed Automatic Transmission W/od,3.3l V6 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Nissan,18786,0,Cloth,0,Cloud White,Celedon,949279,1,1200,220,average
6206,313283,302,159,0,1,In-Stock Trade,1,0,2,0,4,Michelin,0,16,0,2001,4dr Sdn 3.2L,Automatic,3.2L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Acura,25736,0,Leather,0,Firepepper Red,Ebony,2662255,1,300,195,bad
6209,155260,382,159,0,2,Live-Trade,1,1,1,0,4,Other,0,16,1,2008,FWD 4dr I4 XE,"Transmission, 4 Speed Automatic",2.4l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Saturn,20125,0,"Gray, Leather Appointed Seating",0,Black Onyx,Gray,261178,1,2100,220,average
6208,105015,382,159,1,2,Live-Trade,1,1,2,0,4,Yokohama,0,16,1,2008,FWD I4 Auto Touring,Automatic,2.3L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Mazda,19965,0,Cloth,Standard Paint,Tungsten Gray,Graystone,261243,1,3300,220,good
6207,102908,382,159,1,2,Live-Trade,1,2,2,1,0,Bridgestone,0,18,0,2007,AWD 4dr Tech Pkg,Automatic,2.3L 4 Cylinder Engine Gasoline Fuel,All Wheel Drive,Acura,33475,0,Leather,Standard Paint,Royal Blue Pearl,Ebony,358897,1,10000,220,average
6211,120075,377,159,1,2,Live-Trade,1,1,2,1,0,Other,0,16,1,2009,FWD 4dr,5 Speed Sequential Shift Automatic Transmission,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Lexus,33742,0,"Light Gray, Leather Seat Trim",0,Classic Silver Metallic,Light Gray,947850,1,11000,220,average
6212,179437,377,159,1,2,Live-Trade,1,1,2,2,0,Other,0,16,1,2008,FWD 4dr V6 Auto XLT,4 Speed Automatic Transmission W/Od,3.0l V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Ford,21148,0,Premium Cloth Low Back Bucket Seats,Solid Paint,Black Pearl Slate,Charcoal,260659,1,2800,220,average
6214,95428,377,159,1,2,Live-Trade,1,1,2,1,0,Other,0,16,1,2008,2WD 5dr LX,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,19272,0,Cloth,Standard Paint,Royal Blue Pearl,Gray,260676,1,7400,220,average
6213,133929,377,159,0,2,Live-Trade,1,1,2,2,0,Other,0,16,1,2004,"4dr 114"" WB 4.6L Limited",5 Speed Automatic Transmission W/Od,4.6 L (281) Sohc V8 Engine,Rear Wheel Drive,Ford,31949,P245/65 R17 All Terrain Sbr Bsw Tires,Luxury Leather Heated Front Bucket Seats,0,Oxford White,Med Parchment,747100,1,2650,195,bad
6215,125438,377,159,0,2,Live-Trade,1,1,2,2,2,Other,0,16,0,2004,X5 4dr AWD 3.0i,6 Speed Manual Transmission,3.0L Straight 6 Cylinder Engine Gasoline Fuel,All Wheel Drive,BMW,37290,0,Dakota Leather Seat Trim,0,Titanium Silver Metallic,Gray,747052,1,3300,220,average
6100,118244,434,178,1,2,Aged Unit,1,1,2,2,0,Goodyear,0,18,1,2008,4WD 4dr SLT,5 Speed Automatic Transmission,4.7 L V8 Engine,Four Wheel Drive,Dodge,31036,0,Cloth Bucket Seats,0,Bright White,Dark/Light Slate Gray,2700415,0,5250,0,bad
6040,147508,434,178,0,2,Aged Unit,1,1,2,1,0,Bridgestone,0,17,0,2003,4dr SUV 4WD,Automatic,4.7L 8 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Lexus,39084,0,Leather,0,Black Onyx,Ivory,1316834,0,5500,0,good
6203,30301,164,92,2,2,Front-Line,1,1,2,2,0,Michelin,0,18,1,2013,FWD 4dr XLT,6 Speed Selectshift Automatic Transmission W/Od,2.0 L I4 Ecoboost Engine,Front Wheel Drive,Ford,30474,0,"Medium Light Stone, Leather Trimmed Heated Front Bucket Seats",0,Sterling Gray Metallic,Medium Light Stone,192995,1,22800,315,average
5996,35004,360,185,2,2,In-Stock Trade,1,2,2,2,0,Goodyear,0,17,2,2013,4WD 4dr Laredo,5 Speed Automatic Transmission,3.6 L Vvt V6 Flex Fuel Engine,Four Wheel Drive,Jeep,29174,0,Cloth,0,Bright Silver Metallic,Black,187349,2,21500,180,good
6230,3045,164,92,2,2,Front-Line,1,1,1,1,0,Goodyear,0,16,1,2015,"2WD Crew Cab 128.3"" WT","Transmission, 6 Speed Automatic, Hmd, 6 L50","Engine, 2.5 L I4, Di, Dohc, Vvt",Rear Wheel Drive,Chevrolet,23113,0,"Jet Black/Dark Ash, Cloth Seat Trim",0,Cyber Gray Metallic,Jet Black/Dark Ash,186014,0,21500,250,average
5966,87112,385,190,2,2,In-Stock Trade,1,0,2,0,0,Michelin,0,18,1,2010,AWD 4dr,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Lexus,35316,0,"Light Gray, Smooth Perforation Leather Seat Trim",0,Smoky Granite Mica,Light Gray,4516550,0,16000,-1195,bad
6248,28769,164,92,2,2,Front-Line,1,1,1,1,0,Bridgestone,0,18,1,2014,4dr Sdn RWD,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Lexus,36841,0,"Parchment, Leather Seat Trim",0,Matador Red Mica,Parchment,175455,1,27500,315,good
6285,46909,151,89,0,2,Aged Unit,1,2,2,2,0,Bridgestone,0,18,1,2011,2dr Roadster sDrive30i,6 Speed Steptronic Automatic Transmission,3.0L Straight 6 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,BMW,43655,0,"Black, Alcantara/Leather Seat Trim",0,Space Grey Metallic,Black,149400,0,22750,300,good
6022,121032,425,198,2,2,Live-Trade,1,1,1,2,0,Bridgestone,0,18,2,2011,AWD 4dr,Automatic,3.7l V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Acura,39410,0,Leather,0,Crystal Black Pearl,Taupe,4780804,2,15250,431,bad
6270,21681,481,27,2,2,In-Stock Trade,1,2,2,2,0,Other,0,16,1,2014,"4WD Reg Cab 126"" FX4 Tremor",Transmission: Electronic 6 Speed Automatic,Engine: 3.5 L V6 Ecoboost,Four Wheel Drive,Ford,35361,0,"Black, Unique Leather Trimmed Front Bucket Seats",0,Sterling Gray Metallic,Black,96818,1,28500,350,good
6293,103610,385,190,2,2,In-Stock Trade,1,2,2,2,0,Michelin,0,17,2,2004,4dr Sport Sdn Auto,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Acura,24146,0,Leather,0,Premium White Pearl,Parchment,191366,1,5200,385,average
6299,62315,432,214,1,2,In-Stock Trade,1,1,2,1,0,Yokohama,0,17,1,2010,4dr Sdn C300 Sport 4MATIC,Automatic,3.0L V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Mercedes-Benz,0,0,"Black, Mb Tex Seat Trim",0,Black,Black,187362,0,15300,0,good
6021,6968,481,27,2,2,Live-Trade,0,2,2,2,0,Other,0,16,1,2015,4dr Sdn Limited (Natl),Automatic,2.5L 4 Cylinder Engine Gas/Electric Hybrid,Front Wheel Drive,Toyota,37530,0,"Almond, Premium Perforated Leather Seat Trim",0,Magnetic Gray Metallic,Almond,569639,0,24000,0,average
6288,1313,481,27,2,2,In-Stock Trade,1,2,2,1,0,Yokohama,0,16,1,2015,FWD 4dr LE (Natl),Automatic,2.5L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,22142,0,"Ash, Fabric Seat Trim",0,Pyrite Mica,Ash,78735,0,19300,0,average
6294,82795,360,185,2,2,In-Stock Trade,1,2,2,1,0,Bridgestone,0,20,2,2013,2WD Crew Cab LTZ,"Transmission, 6 Speed Automatic",5.3L 8 Cylinder Engine Flex Fuel Capability,Rear Wheel Drive,Chevrolet,41459,0,"Dark Cashmere/Light Cashmere, Custom Perforated Leather Appointed",0,White Diamond Tricoat,Dark Cashmere/Light Cashmere,1831778,1,28000,125,bad
6170,6275,418,204,2,2,Live-Trade,1,2,2,1,0,Michelin,0,18,2,2014,2dr Cpe w/3LT,"Transmission, 6 Speed Paddle Shift With Automatic Mode",6.2L 8 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Chevrolet,48230,0,"Brownstone, Perforated Napa Leather Seating Surfaces",0,Night Race Blue Metallic,Brownstone,572667,1,50800,90,bad
6303,7079,451,204,2,2,Live-Trade,1,2,2,2,0,Goodyear,0,18,2,2012,2dr Cpe Z16 Grand Sport w/2LT,"Transmission, 6 Speed Paddle Shift With Automatic Modes",6.2L 8 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Chevrolet,50960,0,"Cashmere, Two Tone Leather Seating Surfaces",0,Crystal Red Tintcoat,Cashmere,570684,1,38000,90,good
